hrs,absences,JobInvolvement,PerformanceRating,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeID,Gender,JobLevel,JobRole,MaritalStatus,MonthlyIncome,NumCompaniesWorked,Over18,PercentSalaryHike,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager
6.8621062025880555,18.0,3.0,3.0,,3.0,,27.0,No,Travel_Rarely,Research & Development,6.0,2.0,Medical,1.0,2046,,1.0,,,42600.0,1.0,Y,11.0,8.0,2.0,4.0,2.0,,2.0,2
,,3.0,3.0,2.0,3.0,2.0,34.0,No,Travel_Rarely,Sales,1.0,1.0,Marketing,1.0,2047,Female,,Laboratory Technician,,24760.0,1.0,Y,19.0,,,6.0,2.0,6.0,,3
6.62479361892,,2.0,3.0,3.0,3.0,1.0,35.0,No,,Research & Development,6.0,3.0,Life Sciences,1.0,2048,Female,,Laboratory Technician,Single,31020.0,,Y,13.0,8.0,1.0,6.0,,5.0,1.0,4
,11.0,1.0,3.0,2.0,3.0,,,No,,,2.0,,Medical,,2050,Male,4.0,,Single,75960.0,9.0,Y,11.0,8.0,0.0,20.0,0.0,18.0,2.0,13
7.136758143685833,18.0,2.0,4.0,2.0,1.0,4.0,42.0,No,Travel_Rarely,Research & Development,1.0,,Life Sciences,1.0,2052,Male,4.0,Laboratory Technician,Single,30340.0,7.0,Y,,8.0,1.0,9.0,3.0,6.0,1.0,5
6.445033467201944,22.0,3.0,,4.0,3.0,3.0,35.0,No,Travel_Rarely,Research & Development,5.0,,Medical,1.0,2053,Male,1.0,,Married,57150.0,6.0,,24.0,8.0,2.0,10.0,,8.0,1.0,7
7.202641677822222,21.0,,3.0,4.0,2.0,3.0,24.0,No,Travel_Rarely,Sales,7.0,4.0,Life Sciences,1.0,2054,Female,1.0,Laboratory Technician,,25760.0,,Y,17.0,8.0,,6.0,3.0,4.0,,2
6.982457608210556,17.0,3.0,4.0,1.0,4.0,3.0,26.0,No,,,1.0,4.0,Life Sciences,,2056,Male,2.0,Sales Representative,Married,143360.0,1.0,Y,,8.0,1.0,8.0,3.0,,0.0,7
7.304530343596389,13.0,3.0,3.0,3.0,,3.0,30.0,No,Travel_Rarely,Research & Development,7.0,2.0,Life Sciences,1.0,2057,,1.0,,Married,,1.0,Y,11.0,8.0,0.0,,,,,4
,14.0,3.0,4.0,3.0,4.0,1.0,40.0,No,Travel_Frequently,Research & Development,26.0,4.0,Life Sciences,1.0,2058,Male,2.0,Research Scientist,Married,194060.0,3.0,,20.0,8.0,3.0,,,1.0,0.0,0
6.750927041499167,5.0,3.0,3.0,3.0,2.0,4.0,,No,Travel_Rarely,Research & Development,18.0,5.0,Medical,1.0,2059,Female,2.0,Research Scientist,Divorced,65380.0,2.0,Y,16.0,8.0,1.0,15.0,3.0,7.0,6.0,4
7.186546184738889,12.0,,3.0,4.0,,3.0,,No,Travel_Frequently,Research & Development,6.0,2.0,Life Sciences,,2060,,1.0,Research Director,Single,43060.0,0.0,,11.0,8.0,,14.0,2.0,13.0,4.0,9
7.568842034805833,13.0,3.0,3.0,4.0,,,35.0,No,,Research & Development,3.0,3.0,Medical,1.0,2061,Female,2.0,Laboratory Technician,,22580.0,1.0,Y,11.0,8.0,1.0,2.0,2.0,2.0,2.0,2
6.3567849174475,10.0,,3.0,3.0,1.0,3.0,,No,Non-Travel,Research & Development,11.0,2.0,Other,,2063,Female,2.0,,Divorced,,1.0,Y,11.0,,0.0,1.0,,1.0,0.0,0
6.079504685408056,8.0,1.0,3.0,4.0,1.0,3.0,56.0,No,Travel_Rarely,Research & Development,3.0,2.0,Other,1.0,2064,,2.0,,,44490.0,4.0,,15.0,8.0,0.0,28.0,3.0,,4.0,2
7.025400490852222,16.0,3.0,4.0,2.0,4.0,3.0,29.0,No,Travel_Rarely,Research & Development,26.0,1.0,Life Sciences,,2065,,,Laboratory Technician,Married,22180.0,1.0,,24.0,8.0,1.0,10.0,1.0,10.0,0.0,8
6.927584783578611,12.0,3.0,3.0,,1.0,3.0,19.0,No,Travel_Rarely,Research & Development,23.0,4.0,Life Sciences,1.0,2066,Male,2.0,,Single,,1.0,Y,12.0,8.0,0.0,1.0,2.0,1.0,0.0,0
8.264600624720833,15.0,3.0,3.0,1.0,,2.0,45.0,No,Travel_Rarely,Research & Development,,,Life Sciences,,2067,Female,2.0,Sales Representative,Married,132120.0,4.0,Y,,8.0,0.0,7.0,,3.0,0.0,2
,22.0,1.0,3.0,,,2.0,37.0,No,,Research & Development,14.0,4.0,Life Sciences,1.0,2068,,3.0,Research Scientist,Married,65770.0,1.0,Y,13.0,8.0,,14.0,,,3.0,11
6.465988398036389,9.0,,3.0,1.0,,2.0,20.0,No,Travel_Rarely,Research & Development,6.0,3.0,Medical,,2069,Male,5.0,Research Director,Single,83920.0,,Y,17.0,8.0,0.0,2.0,5.0,2.0,1.0,2
5.4168797411869445,24.0,2.0,3.0,4.0,3.0,3.0,53.0,No,Travel_Rarely,Research & Development,6.0,4.0,Life Sciences,1.0,2071,Male,,Research Director,Divorced,40310.0,,Y,12.0,8.0,1.0,,3.0,7.0,4.0,7
8.327554663096667,16.0,3.0,3.0,2.0,4.0,2.0,29.0,No,Travel_Rarely,Research & Development,23.0,3.0,Medical,,2072,Male,1.0,Sales Executive,Married,79690.0,,Y,14.0,,0.0,6.0,,5.0,1.0,3
5.546657742079167,20.0,,3.0,3.0,1.0,3.0,46.0,No,Travel_Rarely,Research & Development,2.0,3.0,Life Sciences,1.0,2074,Male,2.0,Research Scientist,Married,,,Y,,8.0,,28.0,4.0,26.0,,9
5.724021642123889,19.0,,3.0,4.0,3.0,3.0,44.0,No,Non-Travel,Research & Development,,,Life Sciences,,2075,Male,1.0,Sales Representative,Single,45560.0,2.0,Y,,8.0,0.0,,,0.0,0.0,0
7.714578313252778,,1.0,3.0,2.0,3.0,,33.0,No,Travel_Rarely,Research & Development,28.0,4.0,Life Sciences,1.0,2076,Female,1.0,Manager,Married,60910.0,1.0,Y,15.0,8.0,0.0,,6.0,5.0,1.0,4
6.976487059348333,17.0,2.0,3.0,3.0,1.0,3.0,,No,Travel_Rarely,Sales,,3.0,Marketing,1.0,2078,,3.0,Sales Executive,Divorced,,8.0,Y,18.0,8.0,0.0,8.0,3.0,4.0,0.0,3
6.629573850959167,5.0,4.0,3.0,,2.0,3.0,,No,Travel_Frequently,Sales,,3.0,Medical,1.0,2079,Male,1.0,,Married,,5.0,Y,16.0,8.0,1.0,5.0,5.0,0.0,0.0,0
6.737426372155277,,3.0,4.0,4.0,1.0,,50.0,No,Travel_Frequently,,25.0,,Life Sciences,,2080,Female,2.0,Healthcare Representative,Married,32020.0,,,,8.0,,32.0,2.0,2.0,2.0,2
6.8763186077641665,10.0,3.0,3.0,4.0,1.0,3.0,28.0,No,Travel_Rarely,Research & Development,6.0,3.0,Technical Degree,1.0,2081,Male,2.0,,Married,,1.0,Y,16.0,8.0,0.0,6.0,4.0,6.0,3.0,3
7.041574074073889,9.0,,4.0,,2.0,3.0,46.0,No,Travel_Rarely,Research & Development,,,Other,1.0,2082,Male,3.0,,Married,17020.0,,Y,21.0,8.0,0.0,,2.0,4.0,0.0,3
,,,4.0,3.0,1.0,3.0,,No,,Sales,4.0,4.0,Marketing,1.0,2083,Male,1.0,Laboratory Technician,Married,180410.0,3.0,Y,20.0,,1.0,15.0,,7.0,1.0,7
5.4247568049975,22.0,2.0,3.0,2.0,3.0,2.0,33.0,No,Travel_Frequently,Research & Development,9.0,,Medical,1.0,2085,Female,1.0,Sales Executive,Married,20970.0,1.0,,14.0,8.0,2.0,10.0,,10.0,0.0,1
6.123829763498334,19.0,4.0,3.0,,3.0,3.0,,No,Travel_Rarely,Research & Development,9.0,2.0,Medical,1.0,2086,,2.0,Sales Executive,Divorced,119350.0,1.0,,11.0,8.0,3.0,7.0,6.0,7.0,,7
5.611991298527222,16.0,3.0,3.0,3.0,3.0,2.0,,No,Travel_Rarely,Sales,29.0,3.0,Marketing,1.0,2087,Male,1.0,Sales Executive,Divorced,25460.0,1.0,Y,14.0,8.0,1.0,10.0,2.0,,8.0,9
,,1.0,3.0,4.0,4.0,3.0,44.0,No,Travel_Rarely,Research & Development,3.0,4.0,Medical,1.0,2088,Male,2.0,Research Scientist,Single,25640.0,,Y,,8.0,3.0,,3.0,20.0,13.0,17
6.188954707719722,5.0,2.0,3.0,3.0,4.0,3.0,20.0,No,Travel_Rarely,,18.0,4.0,Medical,1.0,2089,,,Human Resources,Single,84120.0,,Y,,,,2.0,,2.0,2.0,2
5.975911423471389,9.0,3.0,4.0,4.0,4.0,2.0,46.0,No,Travel_Rarely,Sales,9.0,1.0,Medical,1.0,2090,Female,1.0,Sales Executive,,141180.0,2.0,Y,22.0,8.0,,12.0,,6.0,1.0,4
,4.0,2.0,3.0,,,4.0,,No,Non-Travel,Research & Development,5.0,4.0,Medical,1.0,2091,Male,5.0,,Married,170460.0,,Y,11.0,,0.0,10.0,3.0,4.0,,3
8.280404953145833,9.0,3.0,3.0,2.0,4.0,3.0,60.0,No,Travel_Rarely,Sales,2.0,2.0,Life Sciences,1.0,2092,Male,2.0,Sales Executive,,25640.0,0.0,Y,14.0,8.0,1.0,12.0,3.0,11.0,1.0,9
7.0099609549308335,10.0,3.0,3.0,3.0,2.0,3.0,32.0,No,Travel_Frequently,Sales,10.0,,Life Sciences,1.0,2093,Female,1.0,,Married,,1.0,,11.0,8.0,0.0,2.0,3.0,2.0,2.0,2
,10.0,3.0,3.0,4.0,3.0,3.0,32.0,No,Travel_Frequently,Research & Development,,3.0,Life Sciences,1.0,2094,Female,2.0,Research Scientist,,50700.0,4.0,Y,12.0,8.0,1.0,10.0,6.0,8.0,0.0,7
,20.0,2.0,3.0,3.0,,3.0,36.0,No,Travel_Rarely,Sales,3.0,2.0,Marketing,,2095,Male,4.0,Healthcare Representative,Divorced,,2.0,Y,18.0,8.0,0.0,17.0,2.0,,7.0,7
5.8666309683175,9.0,3.0,3.0,1.0,4.0,,33.0,No,Travel_Rarely,,26.0,2.0,Marketing,,2096,Male,1.0,Research Scientist,Married,42300.0,0.0,Y,12.0,8.0,0.0,15.0,0.0,14.0,4.0,10
6.839177822400556,17.0,1.0,3.0,2.0,,,40.0,No,Travel_Rarely,Research & Development,1.0,3.0,Medical,1.0,2097,Female,2.0,Research Scientist,Divorced,37800.0,,,12.0,8.0,0.0,7.0,2.0,5.0,1.0,3
7.455620258812778,17.0,,4.0,3.0,4.0,,25.0,No,Travel_Rarely,Research & Development,6.0,,Medical,1.0,2098,,1.0,Laboratory Technician,,27680.0,0.0,Y,22.0,8.0,1.0,5.0,0.0,4.0,,1
8.824550423917778,10.0,2.0,,4.0,,3.0,30.0,No,Travel_Rarely,Sales,9.0,,Marketing,,2099,Female,1.0,Research Scientist,Married,90710.0,0.0,Y,19.0,,,12.0,2.0,11.0,5.0,7
8.840982820169444,17.0,,,,1.0,,,No,Travel_Frequently,Human Resources,8.0,,Medical,1.0,2100,,1.0,,,106480.0,,Y,13.0,8.0,1.0,20.0,1.0,1.0,0.0,0
,7.0,2.0,4.0,,4.0,2.0,,No,Non-Travel,,,1.0,Life Sciences,1.0,2101,Male,2.0,Sales Executive,Married,136100.0,4.0,Y,22.0,8.0,2.0,16.0,4.0,13.0,4.0,12
8.652973003123334,15.0,3.0,4.0,1.0,1.0,2.0,27.0,No,Travel_Rarely,Research & Development,7.0,3.0,Life Sciences,1.0,2102,Male,3.0,Manufacturing Director,Married,34080.0,1.0,Y,24.0,8.0,0.0,,,9.0,6.0,8
6.0110408299863884,14.0,,3.0,4.0,3.0,1.0,54.0,No,Travel_Frequently,Research & Development,9.0,2.0,Medical,1.0,2103,,2.0,Sales Representative,Divorced,29830.0,7.0,Y,14.0,8.0,1.0,33.0,2.0,5.0,1.0,4
5.815953815260833,7.0,,4.0,1.0,4.0,3.0,44.0,No,Travel_Rarely,Human Resources,4.0,,Life Sciences,1.0,2104,,5.0,Laboratory Technician,Married,76320.0,1.0,Y,21.0,8.0,0.0,10.0,3.0,10.0,7.0,7
,11.0,3.0,4.0,,4.0,3.0,29.0,No,Travel_Rarely,Research & Development,,4.0,Life Sciences,1.0,2106,Male,1.0,Manufacturing Director,Divorced,99500.0,1.0,Y,20.0,8.0,0.0,3.0,3.0,3.0,1.0,2
7.169859437750834,17.0,,3.0,,4.0,3.0,54.0,No,Travel_Rarely,Research & Development,9.0,4.0,Life Sciences,1.0,2107,Male,2.0,Sales Executive,Married,20930.0,3.0,Y,19.0,8.0,0.0,36.0,,10.0,0.0,9
,5.0,,3.0,3.0,1.0,2.0,31.0,No,Travel_Rarely,Research & Development,,3.0,Life Sciences,1.0,2108,Male,2.0,Laboratory Technician,Married,99800.0,1.0,,12.0,8.0,0.0,6.0,1.0,6.0,0.0,1
6.978775100401389,11.0,4.0,3.0,3.0,1.0,3.0,31.0,No,Travel_Rarely,Sales,24.0,1.0,Marketing,1.0,2109,Female,1.0,,Single,,1.0,Y,12.0,,0.0,10.0,3.0,10.0,,8
,7.0,3.0,3.0,3.0,,3.0,59.0,No,Travel_Rarely,Research & Development,3.0,4.0,Technical Degree,1.0,2110,Male,1.0,Research Scientist,Single,40510.0,5.0,Y,16.0,8.0,,13.0,3.0,,0.0,5
6.263285363676666,13.0,,3.0,3.0,,3.0,43.0,No,Travel_Rarely,Research & Development,,2.0,Life Sciences,1.0,2111,,3.0,Laboratory Technician,,,3.0,,17.0,8.0,1.0,25.0,3.0,8.0,0.0,7
6.231885319053889,,2.0,3.0,1.0,3.0,4.0,49.0,No,Travel_Rarely,Sales,,4.0,Life Sciences,,2112,Male,2.0,Research Scientist,Married,62300.0,2.0,Y,,8.0,0.0,23.0,2.0,1.0,0.0,0
5.802195448460278,12.0,,3.0,3.0,2.0,2.0,,No,Travel_Frequently,Sales,5.0,2.0,Marketing,1.0,2113,,1.0,Laboratory Technician,Married,47170.0,1.0,Y,19.0,8.0,1.0,12.0,3.0,,0.0,7
5.595016733600834,,,3.0,,2.0,2.0,,No,Travel_Rarely,Research & Development,1.0,4.0,Life Sciences,1.0,2114,Female,2.0,Laboratory Technician,Single,,5.0,Y,13.0,8.0,,7.0,2.0,1.0,0.0,0
7.7444444444444445,8.0,3.0,3.0,1.0,3.0,3.0,27.0,No,Travel_Rarely,Research & Development,6.0,4.0,Life Sciences,1.0,2115,Male,,Laboratory Technician,Divorced,37550.0,1.0,Y,19.0,8.0,0.0,5.0,2.0,,0.0,3
8.374997768853056,12.0,3.0,3.0,3.0,4.0,3.0,29.0,No,Travel_Rarely,Sales,,4.0,Medical,,2116,Male,,,,,1.0,,19.0,,1.0,6.0,3.0,6.0,1.0,0
5.766482597054722,17.0,3.0,3.0,4.0,,4.0,48.0,No,Travel_Rarely,Sales,1.0,1.0,Marketing,1.0,2117,Male,2.0,Manufacturing Director,,,6.0,Y,14.0,,2.0,25.0,2.0,1.0,0.0,0
6.684812583667778,,3.0,,,4.0,2.0,29.0,No,Travel_Rarely,,3.0,3.0,Technical Degree,1.0,2118,,2.0,Healthcare Representative,Divorced,48050.0,,Y,16.0,8.0,1.0,9.0,2.0,7.0,1.0,7
5.783932396251667,9.0,,,3.0,3.0,2.0,34.0,No,Travel_Rarely,,9.0,4.0,Medical,1.0,2119,,2.0,Laboratory Technician,Married,27410.0,0.0,Y,,,1.0,2.0,,1.0,0.0,0
6.460894689870556,19.0,3.0,3.0,,2.0,3.0,44.0,No,Travel_Rarely,Research & Development,4.0,3.0,Life Sciences,1.0,2120,,,Laboratory Technician,Married,42620.0,7.0,Y,18.0,,0.0,,,22.0,3.0,10
10.937261267291111,2.0,4.0,3.0,4.0,3.0,3.0,33.0,No,,Research & Development,8.0,2.0,Life Sciences,,2121,Female,2.0,Research Scientist,,161840.0,0.0,Y,,8.0,1.0,,2.0,9.0,0.0,8
10.464255912538889,8.0,3.0,4.0,2.0,,3.0,19.0,No,,Sales,2.0,4.0,Marketing,1.0,2122,Male,3.0,Laboratory Technician,,115570.0,1.0,Y,22.0,8.0,0.0,1.0,,1.0,0.0,1
7.055689424363889,14.0,3.0,3.0,4.0,3.0,3.0,23.0,No,Travel_Rarely,Sales,2.0,3.0,Medical,1.0,2123,Male,3.0,Laboratory Technician,,18780.0,1.0,Y,13.0,8.0,1.0,1.0,,1.0,0.0,1
8.182728692547778,15.0,3.0,3.0,3.0,4.0,2.0,26.0,No,Travel_Rarely,Human Resources,9.0,3.0,Life Sciences,1.0,2125,Male,2.0,Research Scientist,Single,68110.0,1.0,Y,11.0,,1.0,8.0,4.0,,,2
8.9682463186075,,4.0,4.0,4.0,,3.0,55.0,No,Non-Travel,Research & Development,27.0,3.0,Life Sciences,,2127,Female,2.0,Manager,Divorced,48590.0,1.0,Y,24.0,8.0,1.0,34.0,3.0,33.0,15.0,0
6.410168451583889,17.0,1.0,3.0,4.0,,3.0,46.0,No,Travel_Rarely,Research & Development,,4.0,Life Sciences,,2129,Male,1.0,,Married,23400.0,2.0,Y,13.0,8.0,1.0,26.0,2.0,11.0,,8
8.479675368139167,,2.0,3.0,3.0,1.0,3.0,34.0,No,Travel_Rarely,Sales,,4.0,Medical,1.0,2130,Male,3.0,,Single,74910.0,0.0,Y,14.0,8.0,1.0,4.0,,,0.0,2
10.298895582329166,16.0,3.0,3.0,,2.0,2.0,51.0,No,Travel_Frequently,Research & Development,14.0,3.0,Life Sciences,1.0,2131,Male,,Research Director,Divorced,,,Y,14.0,8.0,0.0,31.0,,29.0,11.0,10
6.449557117358055,,3.0,4.0,,4.0,2.0,,No,Travel_Rarely,Research & Development,4.0,2.0,Life Sciences,1.0,2132,,2.0,Research Scientist,,,,Y,21.0,,1.0,25.0,2.0,9.0,,4
6.212379518072222,21.0,3.0,3.0,3.0,,4.0,34.0,No,Travel_Frequently,Sales,14.0,4.0,Medical,,2133,Female,3.0,Research Scientist,Divorced,88340.0,4.0,,,,1.0,15.0,1.0,11.0,5.0,10
10.169516956715556,6.0,3.0,3.0,4.0,3.0,2.0,28.0,No,,Research & Development,,3.0,Other,1.0,2134,Female,1.0,Manager,Single,,,Y,19.0,8.0,,5.0,3.0,4.0,,2
,,1.0,3.0,3.0,1.0,2.0,44.0,No,Travel_Rarely,Research & Development,3.0,4.0,Life Sciences,,2135,Male,2.0,Research Scientist,Divorced,47070.0,1.0,Y,17.0,8.0,,,4.0,25.0,14.0,13
6.9607463186075,17.0,3.0,3.0,3.0,2.0,4.0,34.0,No,Travel_Frequently,Sales,1.0,,Life Sciences,,2136,Male,2.0,Sales Executive,Married,,4.0,Y,18.0,8.0,1.0,,3.0,10.0,1.0,8
10.334748995983889,4.0,3.0,3.0,3.0,3.0,3.0,35.0,No,Travel_Rarely,Research & Development,9.0,,Life Sciences,1.0,2137,Male,,,,98240.0,0.0,Y,,8.0,0.0,4.0,,3.0,2.0,2
,4.0,3.0,3.0,2.0,2.0,3.0,42.0,No,Travel_Rarely,Research & Development,23.0,4.0,Life Sciences,1.0,2138,Female,1.0,Manager,Married,64470.0,6.0,Y,13.0,8.0,0.0,18.0,3.0,1.0,0.0,0
5.894838241856111,20.0,4.0,3.0,4.0,4.0,4.0,43.0,No,Travel_Rarely,Research & Development,7.0,2.0,Medical,,2139,Female,1.0,Laboratory Technician,Single,195020.0,3.0,Y,18.0,8.0,2.0,23.0,3.0,21.0,15.0,17
10.30958389112,7.0,,4.0,,2.0,3.0,36.0,No,Travel_Rarely,,2.0,,Medical,1.0,2140,,1.0,Healthcare Representative,Single,27250.0,9.0,Y,21.0,,1.0,,4.0,16.0,,12
9.01836791610861,17.0,3.0,3.0,4.0,,3.0,28.0,No,Travel_Frequently,Research & Development,2.0,3.0,Life Sciences,,2142,,2.0,Sales Representative,,21270.0,1.0,Y,14.0,,0.0,2.0,3.0,2.0,,2
6.650921463632222,13.0,3.0,3.0,2.0,3.0,,51.0,No,Travel_Frequently,Sales,21.0,4.0,Medical,,2143,,2.0,Research Scientist,Single,182000.0,0.0,Y,17.0,8.0,0.0,8.0,3.0,,7.0,7
9.001659973226111,13.0,,3.0,3.0,3.0,3.0,30.0,No,Non-Travel,Research & Development,2.0,4.0,Other,,2144,Male,,Research Scientist,,20960.0,7.0,Y,11.0,8.0,3.0,10.0,2.0,8.0,1.0,7
6.140930388219444,23.0,3.0,3.0,,,2.0,28.0,No,Travel_Rarely,Sales,1.0,4.0,Life Sciences,1.0,2146,Female,2.0,Sales Representative,Single,20330.0,2.0,,,,1.0,,,3.0,1.0,2
7.629476796073056,11.0,3.0,4.0,4.0,2.0,2.0,25.0,No,Travel_Rarely,,18.0,2.0,Life Sciences,1.0,2147,Male,1.0,Research Scientist,Single,36220.0,1.0,Y,25.0,8.0,0.0,2.0,0.0,,2.0,1
,15.0,3.0,3.0,3.0,4.0,4.0,32.0,No,Travel_Rarely,Research & Development,10.0,4.0,Other,1.0,2148,Female,1.0,Sales Executive,,42330.0,1.0,Y,11.0,8.0,0.0,10.0,,10.0,,8
5.690615796519166,12.0,3.0,3.0,,,3.0,45.0,No,Travel_Frequently,Research & Development,19.0,3.0,Medical,1.0,2149,Male,,Laboratory Technician,Single,,3.0,,17.0,8.0,1.0,22.0,2.0,0.0,0.0,0
7.962261267291111,,3.0,,3.0,2.0,3.0,39.0,No,Travel_Rarely,Sales,29.0,1.0,Marketing,1.0,2150,,1.0,Laboratory Technician,Divorced,54600.0,6.0,Y,,8.0,,21.0,3.0,19.0,15.0,2
5.535712851405555,19.0,1.0,3.0,1.0,3.0,3.0,,No,Travel_Rarely,,27.0,3.0,Other,,2151,Male,2.0,Laboratory Technician,,21870.0,1.0,Y,18.0,8.0,1.0,2.0,1.0,2.0,2.0,2
,6.0,4.0,3.0,1.0,4.0,3.0,30.0,No,Travel_Rarely,Sales,,1.0,Marketing,1.0,2154,Male,4.0,Research Director,Married,40890.0,,Y,18.0,8.0,0.0,10.0,2.0,9.0,6.0,7
6.253131414546944,17.0,2.0,3.0,4.0,3.0,3.0,36.0,No,Travel_Rarely,Sales,,3.0,Marketing,1.0,2155,Male,2.0,Sales Executive,Married,166270.0,3.0,,12.0,8.0,,10.0,5.0,,,7
,7.0,2.0,,,1.0,4.0,,No,Travel_Rarely,Sales,4.0,3.0,Medical,1.0,2156,Male,1.0,Research Scientist,Single,,6.0,Y,12.0,8.0,1.0,10.0,3.0,7.0,5.0,7
7.503210620258611,15.0,,3.0,3.0,,3.0,28.0,No,Non-Travel,,1.0,,Medical,1.0,2157,Male,5.0,Sales Executive,,56790.0,0.0,Y,13.0,8.0,0.0,,2.0,9.0,7.0,5
9.979796965640277,11.0,2.0,,4.0,1.0,3.0,50.0,No,,Research & Development,20.0,2.0,Medical,1.0,2158,Female,5.0,Laboratory Technician,,154020.0,4.0,Y,21.0,,0.0,25.0,3.0,3.0,1.0,2
9.653927933957778,,2.0,3.0,2.0,1.0,3.0,30.0,No,Travel_Rarely,Research & Development,6.0,4.0,Medical,,2161,,1.0,Sales Executive,Married,30410.0,1.0,,11.0,8.0,1.0,9.0,2.0,9.0,,8
5.8801204819275,4.0,3.0,3.0,,,3.0,39.0,No,Travel_Rarely,Research & Development,26.0,1.0,Medical,1.0,2162,Male,2.0,Healthcare Representative,Single,34470.0,0.0,Y,14.0,8.0,0.0,9.0,,8.0,1.0,7
,12.0,,3.0,4.0,3.0,2.0,31.0,No,,Research & Development,1.0,2.0,Medical,1.0,2163,Male,1.0,Sales Executive,Divorced,,1.0,Y,12.0,8.0,1.0,10.0,1.0,10.0,9.0,6
7.670272199910555,4.0,3.0,3.0,3.0,,3.0,41.0,No,Non-Travel,Sales,,3.0,Life Sciences,1.0,2164,,1.0,Research Director,Single,27730.0,1.0,Y,11.0,,0.0,19.0,3.0,19.0,11.0,9
9.593167112895832,3.0,2.0,3.0,3.0,3.0,,42.0,No,Non-Travel,Research & Development,4.0,3.0,Life Sciences,1.0,2167,,2.0,Laboratory Technician,Married,20830.0,0.0,Y,12.0,8.0,2.0,21.0,3.0,20.0,2.0,10
6.150181838464722,18.0,3.0,3.0,4.0,3.0,3.0,55.0,No,Travel_Rarely,Sales,11.0,3.0,Technical Degree,1.0,2168,Male,2.0,Manufacturing Director,Married,83810.0,4.0,,,8.0,1.0,23.0,3.0,19.0,9.0,11
7.738527443105555,8.0,3.0,3.0,4.0,2.0,3.0,56.0,No,Travel_Rarely,Sales,3.0,,Medical,1.0,2169,Female,3.0,,Single,26910.0,6.0,Y,16.0,8.0,1.0,36.0,6.0,,7.0,7
6.836571842927222,17.0,3.0,3.0,,3.0,3.0,,No,,Research & Development,1.0,,Life Sciences,,2170,Male,1.0,Laboratory Technician,Divorced,42860.0,9.0,Y,15.0,8.0,,6.0,6.0,,0.0,0
7.0311278447119445,13.0,3.0,4.0,,4.0,2.0,,No,,,3.0,2.0,Technical Degree,1.0,2171,Male,2.0,Research Director,Divorced,26590.0,0.0,Y,24.0,8.0,,10.0,2.0,9.0,1.0,6
5.781880856760278,9.0,2.0,,3.0,4.0,3.0,40.0,No,Travel_Rarely,Sales,,,Medical,1.0,2172,,2.0,Sales Executive,Single,94340.0,1.0,Y,13.0,,1.0,9.0,3.0,9.0,8.0,8
,14.0,2.0,3.0,3.0,1.0,3.0,41.0,No,Travel_Frequently,,1.0,4.0,Other,1.0,2173,Female,2.0,,Divorced,,0.0,Y,,8.0,0.0,10.0,2.0,9.0,1.0,7
9.431834002677222,2.0,2.0,3.0,,3.0,,35.0,No,Travel_Frequently,Sales,,2.0,Technical Degree,1.0,2174,Male,2.0,Manager,Single,,1.0,Y,13.0,8.0,1.0,9.0,2.0,,,1
9.213722668451389,7.0,,3.0,3.0,2.0,3.0,51.0,No,,,18.0,2.0,Life Sciences,1.0,2175,Male,4.0,Manufacturing Director,,,,Y,13.0,8.0,,33.0,2.0,,0.0,10
,13.0,,3.0,2.0,1.0,,38.0,No,Travel_Rarely,Sales,2.0,4.0,Life Sciences,1.0,2176,Female,1.0,Research Scientist,Divorced,107250.0,3.0,Y,18.0,8.0,0.0,11.0,5.0,7.0,1.0,7
7.059258143685834,6.0,4.0,3.0,,1.0,4.0,34.0,No,Travel_Rarely,Sales,4.0,,Life Sciences,1.0,2177,Male,2.0,,Single,88470.0,1.0,Y,,,0.0,10.0,3.0,10.0,9.0,6
5.684096385541944,24.0,3.0,3.0,4.0,4.0,2.0,,No,Travel_Rarely,,6.0,2.0,Medical,1.0,2178,Female,4.0,Research Scientist,Married,20450.0,3.0,,19.0,8.0,,,3.0,,1.0,2
5.797856983489444,13.0,,4.0,2.0,,,,No,,Research & Development,14.0,4.0,Medical,1.0,2180,Female,1.0,Research Scientist,Married,33480.0,,Y,22.0,,0.0,7.0,2.0,,0.0,3
5.817792280231944,11.0,,3.0,,1.0,2.0,36.0,No,Travel_Frequently,,16.0,2.0,Life Sciences,1.0,2181,Male,1.0,Research Scientist,Married,12810.0,2.0,,,8.0,0.0,17.0,2.0,15.0,6.0,13
7.016797188755,19.0,2.0,4.0,4.0,4.0,3.0,48.0,No,,Research & Development,2.0,,Life Sciences,1.0,2182,Male,2.0,Research Scientist,Single,28190.0,1.0,,20.0,8.0,0.0,,2.0,,0.0,8
6.926405622489722,6.0,3.0,3.0,3.0,,3.0,27.0,No,Travel_Rarely,Research & Development,2.0,3.0,Life Sciences,,2183,Female,2.0,Laboratory Technician,Married,48510.0,8.0,Y,18.0,,0.0,5.0,2.0,1.0,0.0,0
6.832400713966944,22.0,3.0,3.0,4.0,,,51.0,No,Travel_Rarely,,,1.0,Medical,1.0,2184,Female,3.0,Manufacturing Director,Single,40280.0,3.0,Y,,8.0,0.0,29.0,3.0,,0.0,3
